"DONOR","RECIPIENT","SECTOR","FLOW","CHANNEL","AMOUNTTYPE","FLOWTYPE","AIDTYPE","YEAR","Donor Name","Donor Agency","OECD ID","Donor Project ID","Recipient Name","Region","Income Group","Channel of Delivery Code","Channel of Delivery Name","Category Code","Category Name","FinanceType Code","FinanceType Name","BiMulti Code","Type of Aid Code","Type of Aid Name","Short Description","Project title","Purpose Code","Purpose Name","Sector","Long Description","SDG Focus","Gender equality","Environment","PDGG","Trade Development","RMNCH","DRR","Nutrition","Disability","Biodiversity","Climate Mitigation","Climate Adaptation","Desertification","Amount","Amount Type","Amount Tied USD million","Amount Untied USD million","Amount Partially Untied USD million","Nature of Submission","Value"
"5","728","12191","11","50000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017007144","201706019_0296","Cambodia","Far East Asia","LDCs","50000","University, college or other teaching institution, research institute or think-tank","10","ODA","110","Standard grant","3","B01","Core support to NGOs, other private bodies, PPPs and research institutes","INSTALLATION OF MENTHAL HEALTH SERVICES IN MYANMAR AND CAMBODIA PHASE II (MEKONG III)","Installation of menthal health services in Myanmar and Cambodia phase II (MEKONG III)","12191","Medical services","I.2.a. Health, General","Installation of menthal health services in Myanmar and Cambodia phase II (MEKONG III)","","0","0","0","","0","","","","0","0","0","0",".223563","Current Prices (USD millions)",".000000","1.577100","","1","0.223563"
"5","728","31130","11","50000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017006797","201606003_0162","Cambodia","Far East Asia","LDCs","50000","University, college or other teaching institution, research institute or think-tank","10","ODA","110","Standard grant","3","B01","Core support to NGOs, other private bodies, PPPs and research institutes","INREASED RESILIENCE OF VULNERABLE FARMERS IN 2 PROVINCES THROUGH INTEGRATED AGRICULTURE, INCOME GENERATIONG MEASURES AND AWARENESS RAISING","Inreased resilience of vulnerable farmers in 2 provinces through integrated agriculture, income generationg measures and awareness raising","31130","Agricultural land resources","III.1.a. Agriculture","Inreased resilience of vulnerable farmers in Kratie and Stung Treng provinces through integrated agriculture, income generationg measures and awareness raising on consequences of climate Change on foo","","0","1","0","0","0","","","","0","0","0","0",".334622","Current Prices (USD millions)",".000000",".000000","","3","0.334622"
"5","738","43040","11","50000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017007150","201706019_0302","Indonesia","Far East Asia","LMICs","50000","University, college or other teaching institution, research institute or think-tank","10","ODA","110","Standard grant","3","B01","Core support to NGOs, other private bodies, PPPs and research institutes","AGROFORESTRY SYSTEMS WITH FRUIT TREES AND VEGETABLES TO IMPROVE THE LIVELIHOODS OF SMALLHOLDERS IN CENTRAL KALIMANTAN.","Agroforestry systems with fruit trees and vegetables to improve the livelihoods of smallholders in Central Kalimantan.","43040","Rural development","IV.2. Other Multisector","Agroforestry systems with fruit trees and vegetables to improve the livelihoods of smallholders in Central Kalimantan.","","0","2","1","","0","","","","0","0","0","0",".054278","Current Prices (USD millions)",".000000",".126300","","1","0.054278"
"5","753","11120","11","50000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017007152","201706019_0304","Mongolia","Far East Asia","LMICs","50000","University, college or other teaching institution, research institute or think-tank","10","ODA","110","Standard grant","3","B01","Core support to NGOs, other private bodies, PPPs and research institutes","YOUTH DEVELOPMENT CENTER DARKHAN","Youth Development Center Darkhan","11120","Education facilities and training","I.1.a. Education, Level Unspecified","Youth Development Center Darkhan","","1","0","0","","0","","","","0","0","0","0",".056357","Current Prices (USD millions)",".000000",".056400","","8","0.056357"
"5","755","15160","11","50000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017006809","201606003_0174","Philippines","Far East Asia","LMICs","50000","University, college or other teaching institution, research institute or think-tank","10","ODA","110","Standard grant","3","B01","Core support to NGOs, other private bodies, PPPs and research institutes","LAND RIGHTS SECURE LIFE PROSPECTS FOR THE BATAK AND TAGBANUA IN THE PHILIPPINES","Land rights secure life prospects for the Batak and Tagbanua in the Philippines","15160","Human rights","I.5.a. Government & Civil Society-general","Land rights secure life prospects for the Batak and Tagbanua in the Philippines","","0","1","2","","0","","","","0","0","0","0",".029336","Current Prices (USD millions)",".000000",".000000","","3","0.029336"
"5","755","15160","11","50000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017006808","201606003_0173","Philippines","Far East Asia","LMICs","50000","University, college or other teaching institution, research institute or think-tank","10","ODA","110","Standard grant","3","B01","Core support to NGOs, other private bodies, PPPs and research institutes","COMBATING CHILD TRAFFICKING IN CAMOTES ISLAND, PHILIPPINES","Combating Child Trafficking in Camotes Island, Philippines","15160","Human rights","I.5.a. Government & Civil Society-general","Combating Child Trafficking in Camotes Island, Philippines","","0","0","2","","0","","","","0","0","0","0",".103213","Current Prices (USD millions)",".000000",".000000","","3","0.103213"
"5","645","31150","11","50000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017007116","201706019_0268","India","South & Central Asia","LMICs","50000","University, college or other teaching institution, research institute or think-tank","10","ODA","110","Standard grant","3","B01","Core support to NGOs, other private bodies, PPPs and research institutes","BIHAR FOOD SECURITY AND HEALTHCARE OF DISADVANTAGED DALIT COMMUNITIES, BIHAR.","Bihar Food security and healthcare of disadvantaged Dalit communities, Bihar.","31150","Agricultural inputs","III.1.a. Agriculture","Bihar Food security and healthcare of disadvantaged Dalit communities, Bihar.","","0","0","1","0","1","","","","0","0","0","0",".041512","Current Prices (USD millions)",".000000",".309500","","1","0.041512"
"5","635","41030","11","50000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017007136","201706019_0288","Myanmar","South & Central Asia","LDCs","50000","University, college or other teaching institution, research institute or think-tank","10","ODA","110","Standard grant","3","B01","Core support to NGOs, other private bodies, PPPs and research institutes","STEWARDS OF NATURAL RESOURCES - STRENGTHENING LIVELIHOODS FOR COMMUNITIES IN THE TANINTHARYI REGION, MYANMAR","Stewards of natural resources - strengthening livelihoods for communities in the Tanintharyi Region, Myanmar","41030","Biodiversity","IV.1. General Environment Protection","Stewards of natural resources - strengthening livelihoods for communities in the Tanintharyi Region, Myanmar","","1","2","2","","0","","","","2","0","0","0",".144172","Current Prices (USD millions)",".000000",".909700","","1","0.144172"
"5","660","43040","11","50000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017007134","201706019_0286","Nepal","South & Central Asia","LDCs","50000","University, college or other teaching institution, research institute or think-tank","10","ODA","110","Standard grant","3","B01","Core support to NGOs, other private bodies, PPPs and research institutes","HURENDEC NEPAL û SUSTAINABLE UTILIZATION OF RESOURCES IN THE HIMALAYA REGION II","HuRENDEC Nepal û Sustainable Utilization of Resources in the Himalaya Region II","43040","Rural development","IV.2. Other Multisector","HuRENDEC Nepal û Sustainable Utilization of Resources in the Himalaya Region II","","1","2","1","","0","","","","0","1","1","0",".116424","Current Prices (USD millions)",".000000",".520800","","1","0.116424"
"5","660","23210","11","50000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017007133","201706019_0285","Nepal","South & Central Asia","LDCs","50000","University, college or other teaching institution, research institute or think-tank","10","ODA","110","Standard grant","3","B01","Core support to NGOs, other private bodies, PPPs and research institutes","DIMINISHING PRESSURE ON THE FOREST AND IMPROVEMENT OF LIVING CONDITIONS IN SANKOSH, DHADING DISTRICT, NEPAL","Diminishing pressure on the forest and improvement of living conditions in Sankosh, Dhading District, Nepal","23210","Energy generation, renewable sources - multiple technologies","II.3.b. Energy generation, renewable sources","Diminishing pressure on the forest and improvement of living conditions in Sankosh, Dhading District, Nepal","","0","1","0","","0","","","","0","0","0","0",".047614","Current Prices (USD millions)",".000000",".180400","","1","0.047614"
"5","665","43010","11","50000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017006758","201606003_0123","Pakistan","South & Central Asia","LMICs","50000","University, college or other teaching institution, research institute or think-tank","10","ODA","110","Standard grant","3","B01","Core support to NGOs, other private bodies, PPPs and research institutes","STRENGTHENING CLIMATE RESILIENT LIVELIHOODS IN DISTRICT SANGHAR OF SINDH, PAKISTAN","Strengthening climate resilient livelihoods in district Sanghar of Sindh, Pakistan","43010","Multisector aid","IV.2. Other Multisector","Strengthening climate resilient livelihoods in district Sanghar of Sindh, Pakistan","","0","1","0","","0","","","","0","0","1","0",".355016","Current Prices (USD millions)",".000000",".000000","","3","0.355016"
"5","665","43010","11","50000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017007094","201706019_0246","Pakistan","South & Central Asia","LMICs","50000","University, college or other teaching institution, research institute or think-tank","10","ODA","110","Standard grant","3","B01","Core support to NGOs, other private bodies, PPPs and research institutes","COUNTER EFFECTS OF CONFLICT AND MIGRATION BY STRENGTHENING SOCIO-ECONOMIC RESILIENCE OF IDP AND HOST COMMUNITIES IN KHYBER PAKHTUNKHWA","Counter effects of conflict and migration by strengthening socio-economic resilience of IDP and host communities in Khyber Pakhtunkhwa","43010","Multisector aid","IV.2. Other Multisector","Counter effects of conflict and migration by strengthening socio-economic resilience of IDP and host communities in Khyber Pakhtunkhwa","","0","0","0","","0","","","","0","0","0","0",".482293","Current Prices (USD millions)",".000000","1.725400","","1","0.482293"
"5","665","14030","11","50000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017007092","201706019_0244","Pakistan","South & Central Asia","LMICs","50000","University, college or other teaching institution, research institute or think-tank","10","ODA","110","Standard grant","3","B01","Core support to NGOs, other private bodies, PPPs and research institutes","IMPROVEMENT OF WATER SUPPLY, SANITATION AND HYGIENE CONDITIONS IN 4 UNION COUNCILS IN KHIPRO","Improvement of Water Supply, Sanitation and Hygiene Conditions in 4 Union Councils in Khipro","14030","Basic drinking water supply and basic sanitation","I.4. Water Supply & Sanitation","Improvement of Water Supply, Sanitation and Hygiene Conditions in 4 Union Councils in Khipro","","1","0","0","","1","","","","0","0","0","0",".112727","Current Prices (USD millions)",".000000",".561100","","1","0.112727"
"5","625","12230","11","90000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017004843","201632207","Afghanistan","South & Central Asia","LDCs","90000","Other","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","","","12230","Basic health infrastructure","I.2.b. Basic Health","","","0","0","0","","0","","","","0","0","0","0",".154436","Current Prices (USD millions)",".000000",".000000","","3","0.154436"
"5","625","14032","11","90000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017007086","201706019_0238","Afghanistan","South & Central Asia","LDCs","90000","Other","10","ODA","110","Standard grant","3","B01","Core support to NGOs, other private bodies, PPPs and research institutes","","","14032","Basic sanitation","I.4. Water Supply & Sanitation","","","1","0","0","","1","","","","0","0","0","0",".020553","Current Prices (USD millions)",".000000",".021800","","1","0.020553"
"5","769","41010","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017004858","201632397","Viet Nam","Far East Asia","LMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","COMMUNNITY LED DEVELOPMENT IN FOREST MANAGEMENT FOR SUSTAINABLE LIVELIHOOD FO ETHNIC MINORITIES IN THREE DISTRICTS OF YEN BAI AND BAC CAN PROVINCES","Communnity led development in forest management for sustainable livelihood fo ethnic minorities in three districts of Yen Bai and Bac Can Provinces","41010","Environmental policy and administrative management","IV.1. General Environment Protection","Communnity led development in forest management for sustainable livelihood fo ethnic minorities in three districts of Yen Bai and Bac Can Provinces","","1","2","2","","0","","","","2","0","1","0",".020291","Current Prices (USD millions)",".000000",".000000","","3","0.020291"
